text;section
1210. А-дз-хъа-р-къьакъьа-ра перех. расплющить что-л. рядом с кем, чем-н. АцИвып!а джвылырган й-ры-дз-хъа- ды-р-къьакъьа-1Т. Аб. Т. Они вынесли войлочную подстил- ку и расплющили ее рядом с ними.;27. ПРЕВЕРБ дза-хза+ КОРНИ
"1211. А-дз-хъа-р-Шаща-ра перех. растолочь что-л. ря- дом с кем, чем-н.; избить кого-л. рядом с кем, чем-н. АджьыкТа рыдзхъадыри!ап1атТ (й-ры-дз-хъа-ды-р-шШанТа-т). Аб. Т. Они растолокли соль рядом с ними.";27. ПРЕВЕРБ дза-хза+ КОРНИ
1212. А-дз-хъа-р-ффа-ра перех. стричь что-л. рядом с кем, чем-н, ЯЙхъабра адзхъалырффат!  (й-а-дз-хъа-лы-р- ффа-т1). Аб. Т. Она остригла его волосы рядом с тем.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1213. А-дз-хъа-р-хъа-ра перех. натянуть что-л. рядом с кем, чем-н. Й-ры-дз-хъа-ды-р-хъя-тТ. Аб. Т. Они натянули то рядом с ними.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1214. А-дз-къа-ры-хъва-ра перех. гнуть, перегнуть что-л. рядом с кем, чем-н. Айхаца рыдзхъадрыхъват! (й-ры-дз- хъа-д-ры-хъва-т[). Аб. Т. Они перегнули проволоку рядом < ними.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1215. А-дз-хъа-р-чТаджь-ра перех. чинить, ремонтиро- вать что-л. рядом с кем, чем-н. Ауандыр ажьира Й-а-дз- хъа-ды-р-чЕаджь-уан. Аб. Т, Они подводу ремонтировали рядом с кузницей,;27. ПРЕВЕРБ дза-хза+ КОРНИ
1216. А-дз-хъа-р-чвачва-ра перех. лепить что-л. рядом с кем, чем-н. Анышв абора й-а-дз-хъа-лы-р-ч1вач!в-ун. Аб. Т. Она лепила глину рядом с сараем.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1217. А-дз-хъа-ры-багъьа-ра перех. укреплять что-л. ря- дом с кем, чем-н. Атвашв й-а-дз-хъа-й-ры-багъьа-тГ. Аб. Т. Он укрепил калитку рядом с подпоркой,;27. ПРЕВЕРБ дза-хза+ КОРНИ
1218. А-дз-хъа-ры-с-ра перех. вбить что-л. рядом с чем-н. АчТвгГван агвара й-а-дз-хъа-й-ры-с-11. Аб. Т. Он вбил кол рядом с забором. .;27. ПРЕВЕРБ дза-хза+ КОРНИ
1219. А-дз-хъа-ры-хвхв-ра перех. просверлить что-л. ря- дом с кем, чем-н. Лартак{ адзхъайрыхвхвтГ. (И-а-да-хъа-й- ры-хвхв-11). Аб. Т. Он иросверлил отверстие рядом © тем.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1220. А-дз-хъа-ры-хъваша-ра перех. разбить кого, что-л. рядом с кем, чем-н. Ачвыца адзхъадрыхъвашат! (Й-а-дз- хъа-д-ры-хъваша-т]). Аб. Т. Они разбили стекло рядом с тем.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1221. А-из-хъа-ры-цкьа-ра перех. очистить что-л. рядом с кем, чем-н. Й-ры-дз-хъа-д-ры-цкьа-тГ. Аб. Т. Они очисти- ли то рядом с ними.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1222. А-дв-хъа-са-ра перех. стричь кого, что-л. рядом с кем, чем-н. Ауасаква атдзы й-а-дз-хъа-р-с-ун. Аб. Т. Они стригли овец около дома,;27. ПРЕВЕРБ дза-хза+ КОРНИ
1223. А-да-къа-са-ра перех. кроить что-л. рядом с кем, чем-н. Ас рыдзхъалсатГ (й-ры-дз-хъа-л-са-т]). Аб. Т. Она раскроила сорочку рядом с ними.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1224. А-дз-хъа-е-ра неперех. дотронуться, ударить сбо- ку. Дгьымчат|, ахъазыкТ д-а-да-хъа-сы-и дджвыли1хт[. Аб. Т. Он и не поел, просто дотронувшись (сбоку пищу), вышел из помещения.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1225. А-дз-хъа-тГа-ра неперех. вылиться, литься (о густой массе) рядом с кем, чем-л. Йпаз амажвадза айшва Я-а-дз-хъа-тЧа-т1. Аб. Т. Поспевшее тесто вылилось рядом со столом.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1226. А-дз-хъа-уыу-ра неперех. выть рядом с кем, чем-л. Аквыджьма аХатшпы й-а-дз-хъа-уыуа-н. Аб. Т. Волк выл рядом с пещерой.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1227. А-дз-хъа-х-ра перех. косить (траву) рядом с кем, чем-л. Агьаба йапахыз ахвра пишдзата И-а-дз-къа-й-х-1. Аб. Т. Он красиво зыкосил (рядом с чем-то выкосил) тра- ву, которая оставалась еще на склоне.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1228. А-дз-хъа-х-ра перех. толочь что-л. рядом с кем, чем-н. АджьыкТа адзхъархуан (й-а-дэ-хъа-р-х-уан). Аб. Т. Они растолкли соль рядом с чем-то.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1229. А-да-хъа-х-ра перех. точить что-л. рядом с кем, чем-н. Атшбыгква атып й-а-дз-хъа-р-х-уан. Аб. Т. Они то- чили косы рядом © шалашом.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1230. А-дз-хъа-хх-ра неперех. АРС, 40. Подбежать, под- бегать к кому, чему-л. Батарби зынла ауи д-на-йы-дз- хъа-хх-тГ. Ком., 27.УП.1985, 6. Батарби быстро подбежал к нему.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1231. А-дз-хъа-хх-ра перех. разрезать что-л. около кого, чего-н. на мелкие куски. Ашв рыдзхъалххуан (й-ры-дз- хъа-л-хх-уан). Аб. Т. Она около них разрезала еыр на мел- кие, куски. |;27. ПРЕВЕРБ дза-хза+ КОРНИ
1232. А-дз-хъа-хчГра неперех. разбиться рядом с кем, чем-л. АЩыкв айшва Й-а-дз-хъа-хч1 11. Аб. Т. Кувшин раз- билея рядом’ со столом,;27. ПРЕВЕРБ дза-хза+ КОРНИ
1233. А-дз-хъа-хы-с-ра неперех. стрелять рядом с кем, чем-л. Ан]ла д-а-да-хъа-хы-с-тЕ Аб. Т. Он выстрелил ря- дом е деревом.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1234. А-дз-хъа-хвхва-ра неперех. капать (© жидкости) рядом с кем, чем-л. АдзачвкТвара рыдэхъахвхвун (й-ры-да’ хъа-хвхв-ун). Аб. Т. Струи воды (капли воды) капали ря- дом с ними.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1235. А-дз-къа-хТа-ра неперех. прилечь рядом с чем-л. Адиван д-а-дз-хъа-хТа-т!. Аб. Т. Он прилег рядом с дива- ном,;27. ПРЕВЕРБ дза-хза+ КОРНИ
1236. А-дз-хъа-хЛва-ра перех. тащить, подтащить кого, что-л. к кому, чему-н. Ачва абора Й-а-дз-хъа-р-хТва-т[. Аб. Т. Они подтащили сено к сараю.;27. ПРЕВЕРБ дза-хза+ КОРНИ
"1237. А-дз-къа-ца-ра перех. вогнать что-л. рядом с чем-и.; гнать кого, что-л. рядом с кем, чем-н. Ачв ван агвара Й-а-дз-хъа-й-ца-т!., Аб. Т. Он вогнал кол рядом с забором.";27. ПРЕВЕРБ дза-хза+ КОРНИ
1238. А-дз-хъа-иТа-ра неперех. снести (яйцо) рядом с чем-л. АквтГу агвара й-а-дз-хъа-цГа-11. Аб. Т. Курица снес- ла (яйцо) рядом с забором.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1239. А-дз-хъа-иИТа-ра перех. засолить что-л. рядом с чем-н. Адзи ажьгТвымсакъьи адзхъайцИ Тат! (й-а-дз-хъа-й- пр а-тТ). Аб. Т. Он засолнл ребра и лопатку (мясо) рядом.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1240. А-дз-хъа-чпа-ра перех. приделать что-л. рядом с чем-н. Атдзы нашылырта адзхъарчпатГ (й-а-дз-хъа-р- чпа-т[). Аб. Т. Они к дому приделали крыльцо.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1241. А-дз-хъа-чв-ра неперех. спать, заснуть рядом с кем, чем-л. ДМапеан ащТла д-а-дз-хъа-чв-тГ. Аб. Т. Устав, он заснул рядом с деревом.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1242. А-дз-хъа-чв-ра перех. строгать, тесать (дерево) рядом с кем, чем-л. Амшы аджьанах й-а-дз-хъа-й-чв-уан. &6. Т. Он строгал дерево рядом с санями.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1243. А-дз-хъа-чва-ра перех. вылить, подлить (жид- кость) к чему-л. Адзы ац]ла й-а-дз-хъа-р-чва-тГ. Аб. Т. Они воду вылили к дереву.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1244. А-дз-хъа-чвагъва-ра неперех. вспахать, пахать рядом с кем, чем-л. А-дз-хъа-чвагъва-ра неперех. вспахать, рядом с кем, чем-л. Д-а-дз-хъа-чвагъв-ун. Аб. Т. Он пахал с тем.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1245. А-дз-хъа-чвагъва-ра перех. вспахать, пахать что-л. рядом с кем, чем-л. Адгьыл рыдзхъайчвагъвун (й-р-ы-дз- хъа-й-чвагъв-ун), Аб. Т. Он пахал землю рядом с ними.;27. ПРЕВЕРБ дза-хза+ КОРНИ
1246. А-дз-хъа-чЕ-ра неперех. жарить, рядом © чем-л. Ауи д-а-дз-хъа-чЕуан. Аб. Т. Он жарил рядом с тем.;27. ПРЕВЕРБ дза-хза+ КОРНИ
